Date,AAPL,AI,AMZN,GOOG,GOOGL,META,MSFT,NVDA,PINS,TSLA,TSM
2024-04-08,1.3468457452567912,2.255645889947876,2.1578886401764343,1.7406912452822356,1.737544898240642,4.162658400612456,1.7722263673630823,6.086832398812421,1.4844910637089457,1.6001849969401258,1.9288125846365036
2024-04-09,1.356600292499775,2.252032609976657,2.163481692253409,1.7629877900764794,1.757181342877838,4.143819410503574,1.7792803886857718,5.962556673338723,1.5141983735956948,1.6362627879699478,1.9640685707689993
2024-04-10,1.3414887598040037,2.132791441845335,2.166744320781637,1.7576366669564192,1.7520196878095,4.167308209012141,1.7666750418680457,6.080265736376164,1.4635212273159663,1.5888991390499871,1.9751452604588562
2024-04-11,1.399536209428619,2.1382114479516074,2.202866508086918,1.7925306438851973,1.7887118351578275,4.194003383869561,1.7861674154988356,6.330143204379107,1.4862385917383887,1.6151712170959418,1.9883830795011161
2024-04-12,1.4116095265255206,2.0261970120616115,2.168841826435452,1.7746935101152848,1.7698607592736906,4.10373579175092,1.7609983749561735,6.160391169701736,1.4652687553454093,1.5823312254042892,1.9251655629139073
2024-04-15,1.3807468046915865,1.8825655580037313,2.1395944508289433,1.7428094442551507,1.7376570448578765,4.010181333597881,1.7265214604185755,6.007754241818903,1.4233290825594502,1.4938020167150792,1.893016367694981
2024-04-16,1.354281644647849,1.8518519029033742,2.136098904405784,1.7391304939510042,1.7324953897895385,4.0064134866462044,1.7304448760486117,6.1065318531561354,1.4285714999943337,1.4533765293989653,1.8884236844112186
2024-04-17,1.3432477845200823,1.8608853612797533,2.112328121928784,1.7489410280953952,1.744501755265776,3.9616003037568195,1.7190082360392878,5.870416075824938,1.4316295907191363,1.4380203435937753,1.8780224378198667
2024-04-18,1.3355720292133768,1.8852756472063115,2.0883244215568535,1.7554070464988223,1.750560925704407,4.022767327132651,1.6874112443606712,5.914844575731503,1.4377457721687412,1.3869564735625244,1.7867081784884669
2024-04-19,1.3192612169393665,1.8717253734922985,2.0348404276834833,1.736008991288541,1.7290169612769717,3.856581814676658,1.6659153187528402,5.323087613125996,1.4154653730804023,1.360314571021583,1.724976348155156
2024-04-22,1.325977426581489,1.9485095112431916,2.06513628941702,1.7608695911035643,1.7535905965318273,3.8618728494162142,1.6735954102622648,5.554872516424484,1.4298820626896933,1.3140611013585193,1.7526678662635031
2024-04-23,1.3344526609396898,2.017163553685232,2.092053063674863,1.7828317013346253,1.7758077830950874,3.9770724274447566,1.7011854253662877,5.757806422428768,1.4425513909229868,1.3383903304163074,1.802377345345791
2024-04-24,1.3514032516580834,2.0189702798202855,2.057678827381081,1.7959867512199803,1.785570017713173,3.956229023981217,1.707404601520338,5.565980041124916,1.4351244801245768,1.4998150524639098,1.7961637635186525
2024-04-25,1.3583593172158535,2.001806726135053,2.0236541457296147,1.7608695911035643,1.7504487790871728,3.538399971473868,1.6655814571130776,5.772407000096266,1.4259502079501694,1.5742830256979325,1.8449277871560692
2024-04-26,1.3536419882054576,2.062330673268241,2.0929852686543455,1.9363434598735512,1.9294209116800873,3.5537118497392126,1.6959679615110137,6.128886006436219,1.4836172996942243,1.55679921981147,1.868161628153837
2024-04-29,1.3872231584180612,2.0867209591947993,2.1085994798107746,1.871794867433099,1.8643400894964248,3.4681738217573037,1.6789798686271644,6.130423077653342,1.4757535902151762,1.7950971858543825,1.8708631944315621
2024-04-30,1.3618773666480106,2.0352304704379907,2.039151720138659,1.8354515606577713,1.8265259623271262,3.448533115236459,1.6250521061720775,6.035766885082408,1.4613369006058852,1.6954671726769146,1.855193821457943
2024-05-01,1.3536419882054576,2.0496839349206426,2.085760902313257,1.8458195424438457,1.8386444744205979,3.520843434044727,1.6484681501918812,5.800978190736868,1.7684578690090587,1.6650324517465491,1.8227746138926506
2024-05-02,1.3834652530702565,2.091237602233545,2.1524120470469255,1.8780380428671624,1.869613891181997,3.5408048760602573,1.6605726408602193,5.994900723599993,1.76933163302378,1.6652173639940424,1.8401998915828288
2024-05-03,1.4662189600245223,2.171635192254545,2.1697740314149345,1.8839466136289058,1.8765709194233404,3.6232162834303603,1.6973870963941096,6.202515128712726,1.765399778284256,1.676133256234807,1.9121977562180132
2024-05-06,1.4528664520448296,2.237579145494005,2.198788133526673,1.8933111216162954,1.8862208362079822,3.7332050717553926,1.7261040378342558,6.436605105871843,1.8077764164042986,1.709158160173953,1.9293530215618255
2024-05-07,1.4583832601067213,2.2366757824264782,2.199487242811305,1.9284281116235744,1.921566368068451,3.753727739724247,1.7085733083287398,6.325812330346397,1.830493780826721,1.6448658655731718,1.9061191805640578
2024-05-08,1.4611018304873826,2.206865490393648,2.1906315622061023,1.908138344317564,1.9005834791596057,3.788680569159937,1.713582124581598,6.3158927847524025,1.862822216104189,1.6162812551984513,1.9397542681531774
2024-05-09,1.4757336513518584,2.1960253058822152,2.2081100055215765,1.9128205983112585,1.907091578499593,3.811287650869995,1.7210117880163287,6.19958115608781,1.8632591814382726,1.5908418468837664,1.9288125846365036
2024-05-10,1.4635804229504046,2.1580849185405317,2.184572318739427,1.8984392316578547,1.8923921532638475,3.817540647444107,1.7311127267076256,6.278588961694136,1.8348624342468831,1.5584644181196217,2.0162096037826465
2024-05-13,1.489405926551751,2.25383933611171,2.173968864922645,1.9052396846244646,1.8978904194000978,3.751884061091182,1.7268553220583378,6.314984612299567,1.8283092874631945,1.590101774430631,1.9777118205633983
2024-05-14,1.4986007286568954,2.371273778107979,2.17979501269447,1.916722391584769,1.9113553757652189,3.7826680630444636,1.7387093846519817,6.3818376168734074,1.8357361982616045,1.642460735966272,2.052546257649491
2024-05-15,1.5169105435646237,2.4019874332083364,2.167210512171338,1.938461658846466,1.9357045465693965,3.8603496616283346,1.7659236302644747,6.61054837773765,1.8540847426104197,1.6095282881508726,2.1015804997495686
2024-05-16,1.517869967227215,2.3667571350692334,2.1397110875763286,1.9557413449746954,1.9544433046200895,3.793731113440854,1.7572000459839954,6.591617459002496,1.8685015988731561,1.617391293300961,2.0563284916615654
2024-05-17,1.518109823142863,2.3839205164555777,2.152178951352075,1.9764771384377076,1.9755385113623785,3.7831490439617417,1.753944353633484,6.460286342137583,1.868938397553794,1.6416282073893897,2.0488990298106
2024-05-20,1.527464569859103,2.3947607009670104,2.138662245849461,1.9895207668383805,1.9851884281470202,3.7585377935465254,1.7753568456762465,6.621027003673794,1.862822216104189,1.6184088752797239,2.0741592001038827
2024-05-21,1.5379388068510218,2.3622403197315998,2.1341178576994344,2.0015607513312315,1.9956238849009305,3.7247876610535307,1.790800589639653,6.663360417951195,1.8134556325198201,1.726179544287295,2.0757800986472588
2024-05-22,1.526345201585416,2.2475157946390234,2.1338849398045037,1.9843924866876843,1.9791292577083892,3.750040137808617,1.7969779853214247,6.632902531017733,1.8077764164042986,1.6661424898490587,2.1092799739469004
2024-05-23,1.4942032888686907,2.1626017338781653,2.1096481437377226,1.9516165386226842,1.9473743009777216,3.7340067881673558,1.7822856529615891,7.25106578021254,1.8042813603454126,1.6072156146677194,2.1219775621801333
2024-05-24,1.518989335500902,2.171635192254545,2.1061524195146437,1.9657748921975873,1.9635323171023507,3.8337342425079606,1.7954754168732603,7.43758329660871,1.8103975417950176,1.6580944312970896,2.1612860007873644
2024-05-28,1.5190693688074457,2.1770551983608173,2.122465562155785,1.984615499766185,1.9793535509428577,3.847362687562833,1.796143267532274,7.956758946234818,1.8130188338391822,1.6350601525893043,2.153316308127372
2024-05-29,1.521467927963924,2.160795007743112,2.120950884639056,1.9777034552057564,1.973743138189373,3.8027897504825865,1.7913432262613196,8.021306343982975,1.8401048516817666,1.6298797865717431,2.0848304590416005
2024-05-30,1.5294634504908293,2.5808491854053193,2.0894897222311863,1.9348941300270015,1.9312162848530927,3.7441878771157366,1.7308206455401416,7.719175916108636,1.8077764164042986,1.653931506103904,2.06618950744389
2024-05-31,1.5371392057975346,2.6711834245713377,2.0559310541695015,1.9393535410513323,1.9355923999521623,3.7424241988692177,1.7327406365726257,7.658610300282505,1.812582035158544,1.6473635924582057,2.040253894052102
2024-06-03,1.5513712261352666,2.6612466031274318,2.0780703445824678,1.9444816510928917,1.9431103324958863,3.8278819818150804,1.7260204768896985,8.033531496402652,1.7999127069252505,1.630804771272372,2.093070370164254
2024-06-04,1.5539298519048323,2.680216882947717,2.089722640126117,1.9523969993428685,1.95006718952102,3.823873644404765,1.7366641795821507,8.13391546441409,1.7771953425028282,1.6167438181259595,2.0595704948646123
2024-06-05,1.5660829583042943,2.760614300669829,2.112328121928784,1.9740246750107466,1.9682450432693324,3.9687350171294407,1.76980552018121,8.55326622637091,1.8003495056058887,1.618871438207232,2.200729445567778
2024-06-06,1.5549691868719757,2.7037038058067484,2.155674675575154,1.9882944500703317,1.9830564439061027,3.958313437722421,1.7719341588161095,8.452532633283734,1.8667540708437131,1.6460685009538154,2.1892477373583725
2024-06-07,1.5742384254422954,2.7100271749805476,2.147518104254583,1.961538494251757,1.9575852932809537,3.951899951076216,1.7691376695221963,8.444848343128232,1.9270424546319325,1.6418131196368833,2.220586277189316
2024-06-10,1.5440952713553049,2.8328817953819763,2.1796783759470846,1.9691194079385512,1.9637566103368191,4.029180813778855,1.7859169874241416,8.50785920262432,1.9239843639071301,1.60767803644084,2.2715116362954304
2024-06-11,1.6562724426476263,2.8283649800443427,2.1816592448535146,1.9865106856605992,1.9818221462516876,4.068221981011407,1.8059937781488766,8.446385414345354,1.9130625637032797,1.5787234604167457,2.238416985631633
2024-06-12,1.703606043368658,2.8563687182410074,2.1776975070406546,2.0017837644097325,1.9949504915488963,4.079204786371751,1.8409716762153516,8.746070598549736,1.917868182457525,1.6400554652049848,2.3366202698886767
2024-06-13,1.7129607900848982,2.7542909314960298,2.142041511125074,1.9703457247066,1.9654398368925903,4.041205826009802,1.8431420953225297,9.054139323061099,1.888597671251414,1.6879741331762004,2.3356748144438053
2024-06-14,1.698968625662814,2.623306388084636,2.140060642218644,1.9885172930396955,1.9837296660419272,4.041686806927079,1.847274413313959,9.212714547580955,1.9008300341506241,1.646715976128817,2.33027147577206
2024-06-17,1.7323898512643219,2.638663043335927,2.144721489316136,1.9930881255487083,1.988779174493031,4.061488003520017,1.8714833946506346,9.149842791964087,1.9148100917327224,1.7339500933136367,2.394164641574069
2024-06-18,1.71336046860965,2.593495923752918,2.1301561198865744,1.967112630450318,1.9646542969233218,4.004248827868954,1.8630102384448493,9.471184478192235,1.931848073386178,1.7100832860289692,2.4272592922378666
2024-06-20,1.6765011048805372,2.479674934026756,2.168492271793136,1.9811595625405392,1.9782315711218865,4.021965855370188,1.8603389631882832,9.13587164602593,1.922673634558325,1.6796485650986037,2.369039683570264
2024-06-21,1.6589910130282877,2.4579945650038906,2.203216062729234,2.0095875210658902,2.015596940606039,3.966490357965644,1.8773687091649223,8.841774600417779,1.9056356529048695,1.6929694457918807,2.3498582950472318
2024-06-24,1.6641880538699794,2.5094852260595863,2.1623165693789956,2.0154960918276337,2.010996361056291,3.9995992641187685,1.8685616913193746,8.250786173420833,1.8837920524971685,1.6889917151549632,2.2667837407221905
2024-06-25,1.671623953261037,2.4814814878629217,2.1712887089316633,2.068896411870964,2.064968504350219,4.093314212343901,1.882252311380434,8.808243104015126,1.9650502726783676,1.7331175647367545,2.331487355795887
2024-06-26,1.705045178862545,2.4968383154131004,2.2560009473179727,2.066555199819548,2.063285449010657,4.11351614481807,1.8873027807260823,8.82989907307384,1.939711782865226,1.8165587223777626,2.3243281124075827
2024-06-27,1.711841421811211,2.579042459270266,2.305406744431018,2.083166186930549,2.080453298339023,4.165143550234891,1.8901828309645525,8.661543939804261,1.9274792533125706,1.8262719792378834,2.31838454292681
2024-06-28,1.6840169155761469,2.6160794835444223,2.251806113810262,2.044816102666988,2.04387329760793,4.042167787844357,1.8655564270435572,8.630108594960882,1.9252949266024895,1.8305273605548158,2.3478319657517166
2024-07-01,1.7330295077067133,2.584462637675426,2.2978326456476936,2.0567448357842943,2.053298921158103,4.045855389759987,1.906377859152041,8.683199908862976,1.882044691121171,1.9413506343442881,2.327840127956996
2024-07-02,1.7611737811619774,2.5374887919573634,2.330459108729896,2.0803791188312686,2.0785457785487833,4.0844958211113065,1.9170214344650045,8.569332990903286,1.8899082339467737,2.139315428040446,2.373362148391365
2024-07-03,1.7714080402362569,2.5799458223377925,2.30237703379772,2.0890747576922926,2.0850538778887704,4.088183423026937,1.9232406106190547,8.961229656973698,1.8837920524971685,2.2792784724102813,2.4650818384749043
2024-07-05,1.8097065394592566,2.7046071688742748,2.330459108729896,2.1400224441995253,2.138689410114786,4.3282826871151245,1.9515819099471599,8.790080720888533,1.9008300341506241,2.3267345774539883,2.485343894732286
2024-07-08,1.8215400006405105,2.700993716604168,2.3221859006619403,2.123522878573206,2.121072631885064,4.243386374772086,1.9460722375449133,8.955640985412414,1.8977719434258216,2.339870545899772,2.5210051055006257
2024-07-09,1.828416032891737,2.6594400492912658,2.3227685509991067,2.1230770225253415,2.1205115563664734,4.248837654934235,1.918106707708338,9.177786149770508,1.8934032900056597,2.4267344151264427,2.49250313812059
2024-07-10,1.8627968041578278,2.706413722710441,2.3280120484337647,2.147826200855683,2.1451973382385634,4.286435879414952,1.9461140180171919,9.424380553037851,1.8671910361777966,2.4353377750384415,2.580710606538421
2024-07-11,1.819541120008784,2.691960258227789,2.272780281348815,2.0880714540027445,2.0822486715120285,4.110149278397125,1.8979047029462557,8.899755868694731,1.8401048516817666,2.229694747285301,2.4922329196579294
